timestamp,gpu_timestamp,gpu_util_pct,mem_used_mib,mem_total_mib,power_w,temp_c
2026-05-11T18:32:10+08:00,2026/05/11 18:32:10.346,2,280,24564,5.63,29
2026-05-11T18:32:12+08:00,2026/05/11 18:32:12.586,1,280,24564,5.37,29
2026-05-11T18:32:14+08:00,2026/05/11 18:32:14.700,0,280,24564,5.47,29
2026-05-11T18:32:16+08:00,2026/05/11 18:32:16.819,0,280,24564,5.48,29
2026-05-11T18:32:18+08:00,2026/05/11 18:32:18.937,0,280,24564,5.47,29
2026-05-11T18:32:21+08:00,2026/05/11 18:32:21.057,0,280,24564,5.63,29
2026-05-11T18:32:23+08:00,2026/05/11 18:32:23.296,2,280,24564,5.64,29
2026-05-11T18:32:25+08:00,2026/05/11 18:32:25.415,2,280,24564,5.57,29
2026-05-11T18:32:27+08:00,2026/05/11 18:32:27.533,2,280,24564,5.66,29
2026-05-11T18:32:29+08:00,2026/05/11 18:32:29.650,2,280,24564,5.78,29
2026-05-11T18:32:31+08:00,2026/05/11 18:32:31.896,0,280,24564,5.63,29
2026-05-11T18:32:34+08:00,2026/05/11 18:32:34.017,0,280,24564,5.52,29
2026-05-11T18:32:36+08:00,2026/05/11 18:32:36.135,0,280,24564,5.60,29
2026-05-11T18:32:38+08:00,2026/05/11 18:32:38.253,0,280,24564,5.81,29
2026-05-11T18:32:40+08:00,2026/05/11 18:32:40.375,2,280,24564,5.64,29
2026-05-11T18:32:42+08:00,2026/05/11 18:32:42.614,2,280,24564,5.50,29
2026-05-11T18:32:44+08:00,2026/05/11 18:32:44.731,0,280,24564,5.51,29
2026-05-11T18:32:46+08:00,2026/05/11 18:32:46.847,0,280,24564,5.44,29
2026-05-11T18:32:48+08:00,2026/05/11 18:32:48.960,0,280,24564,5.50,29
2026-05-11T18:32:51+08:00,2026/05/11 18:32:51.076,0,280,24564,5.34,29
2026-05-11T18:32:53+08:00,2026/05/11 18:32:53.317,2,280,24564,5.56,29
2026-05-11T18:32:55+08:00,2026/05/11 18:32:55.433,2,280,24564,5.81,29
2026-05-11T18:32:57+08:00,2026/05/11 18:32:57.548,3,280,24564,5.58,29
2026-05-11T18:32:59+08:00,2026/05/11 18:32:59.662,0,280,24564,5.48,29
2026-05-11T18:33:01+08:00,2026/05/11 18:33:01.900,0,280,24564,5.75,29
2026-05-11T18:33:04+08:00,2026/05/11 18:33:04.013,0,280,24564,5.62,29
2026-05-11T18:33:06+08:00,2026/05/11 18:33:06.132,0,280,24564,5.45,29
2026-05-11T18:33:08+08:00,2026/05/11 18:33:08.249,0,280,24564,5.62,29
2026-05-11T18:33:10+08:00,2026/05/11 18:33:10.372,0,280,24564,5.48,29
2026-05-11T18:33:12+08:00,2026/05/11 18:33:12.608,3,280,24564,5.49,29
2026-05-11T18:33:14+08:00,2026/05/11 18:33:14.729,0,280,24564,5.61,29
2026-05-11T18:33:16+08:00,2026/05/11 18:33:16.849,0,280,24564,5.71,29
2026-05-11T18:33:18+08:00,2026/05/11 18:33:18.963,0,280,24564,5.64,29
2026-05-11T18:33:21+08:00,2026/05/11 18:33:21.082,0,280,24564,5.59,29
2026-05-11T18:33:23+08:00,2026/05/11 18:33:23.202,0,280,24564,5.56,29
